gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,targetX,targetY,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,passTippedAtLine,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbabilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone
2022101000,1427,(6:15) (Shotgun) P.Mahomes pass short middle to M.Valdes-Scantling to LV 9 for 14 yards (J.Abram).,2,1,10,KC,LV,LV,23,06:15,0,17,N,87,0.210825962945819,0.789174037054181,4.2920642712852,SHOTGUN,3x1,9.0,C,11.0,98.28,29.13,False,TRADITIONAL,2.88000011444092,INSIDE_BOX,3.704,3.7039999961853,,False,True,False,0,,,,14,14,0.015301737934351,-0.015301737934351,0.859267766820267,True,,,0,Cover 6-Left,Zone
2022092200,2828,(2:40) (Shotgun) J.Brissett pass incomplete short right to A.Cooper (A.Witherspoon).,3,2,10,CLE,PIT,PIT,16,02:40,13,14,N,26,0.651702787727118,0.348297212272882,4.63960681052413,EMPTY,3x2,0.0,I,10.0,17.36,46.82,False,TRADITIONAL,3.01999998092651,INSIDE_BOX,2.369,2.36899995803833,,False,False,False,0,,,,0,0,-0.00374136865139,0.00374136865139,-0.781918045831844,True,,,0,Cover-1,Man
2022091105,4438,"(6:55) (Shotgun) M.Ryan pass short middle to P.Campbell to HST 47 for 12 yards (J.Pitre, C.Kirksey).",5,3,10,IND,HOU,IND,41,06:55,20,20,N,51,0.445300753599024,0.554699246400976,0.841898546321318,SHOTGUN,3x1,5.0,C,8.0,59.15,29.52,False,TRADITIONAL,3.55999994277954,INSIDE_BOX,3.37,3.36999988555908,,False,False,False,0,,,,12,12,-0.14624347107633,0.14624347107633,1.94386667944491,True,,,0,Quarters,Zone
2022100211,1877,(14:51) (Shotgun) A.Rodgers pass incomplete short middle to R.Doubs (Jo.Jones).,3,2,10,GB,NE,GB,19,14:51,7,10,N,91,0.62449599802494,0.37550400197506,0.116437579970807,SHOTGUN,3x1,1.0,I,8.0,83.57,37.61,False,TRADITIONAL,2.25999999046326,INSIDE_BOX,1.735,1.73500001430511,,False,False,False,0,,,,0,0,-0.0395246706902981,0.0395246706902981,-1.17760008433834,True,,,0,Cover-1,Man
2022100211,2925,(9:04) A.Rodgers pass short middle to A.Dillon to NE 33 for 11 yards (K.Dugger).,4,2,7,GB,NE,NE,44,09:04,17,24,N,66,0.314024962484837,0.685975037515163,2.52105758455582,SINGLEBACK,2x2,5.0,C,5.0,70.76,29.81,False,TRADITIONAL,7.57000017166138,INSIDE_BOX,3.136,3.13599991798401,,False,False,False,0,,,,11,11,0.0476529598236084,-0.0476529598236084,1.35138806852046,True,,,0,Cover-3,Zone
2022091109,1570,(5:09) (Shotgun) T.Lawrence pass incomplete short middle to C.Kirk (M.Sweat).,2,2,3,JAX,WAS,WAS,3,05:09,14,3,N,107,0.75760168209672,0.24239831790328,5.82126151007833,EMPTY,3x2,2.0,I,3.0,109.26,13.49,False,TRADITIONAL,1.37999999523163,INSIDE_BOX,1.702,1.70200002193451,,False,False,False,0,,,,0,0,0.0186425000429153,-0.0186425000429153,-1.02630740823224,True,,,0,Cover-1,Man
2022102302,898,"(:49) (No Huddle, Shotgun) J.Burrow pass deep left to T.Boyd to ATL 44 for 20 yards (C.Armstrong) [G.Jarrett].",1,1,10,CIN,ATL,CIN,36,00:49,14,0,N,74,0.938210461288691,0.0617895387113094,1.89595223707147,SHOTGUN,2x2,20.0,C,17.0,57.9,14.54,True,TRADITIONAL,1.5,INSIDE_BOX,3.003,3.00300002098083,,False,False,False,0,,,,20,20,0.0151690635830164,-0.0151690635830164,1.17601576203015,True,UNDEFINED,,0,Cover-3,Zone
2022110700,2843,(14:09) A.Dalton pass incomplete short left to A.Kamara (P.Queen).,4,2,7,NO,BAL,NO,34,14:09,6,17,N,44,0.146491833031178,0.853508166968822,1.417556977598,SINGLEBACK,2x2,13.0,I,2.0,46.2,46.95,True,TRADITIONAL,7.73999977111816,INSIDE_BOX,3.203,3.20300006866455,,False,True,False,0,,,,0,0,-0.0194560848176479,0.0194560848176479,-0.83400894398801,True,POWER,,0,Cover-1,Man
2022092507,1335,"(4:49) D.Carr pass short middle to J.Jacobs to LV 33 for 9 yards (D.Tuszka, Z.Cunningham).",2,1,10,LV,TEN,LV,24,04:49,21,10,N,34,0.812994029372931,0.187005970627069,0.992325881961733,I_FORM,2x1,9.0,C,6.0,39.19,29.66,True,TRADITIONAL,7.40000009536743,INSIDE_BOX,3.436,3.43600010871887,,False,False,False,0,,,,9,9,0.0009008981287479,-0.0009008981287479,0.558999667642638,True,MAN,,0,Cover-2,Zone
2022100907,598,(6:39) Z.Wilson pass incomplete deep right to E.Moore.,1,1,10,NYJ,MIA,NYJ,28,06:39,2,0,N,38,0.530044943094254,0.469955056905746,1.74513761419803,SINGLEBACK,2x2,20.0,I,18.0,55.76,5.15,True,TRADITIONAL,5.96000003814697,INSIDE_BOX,3.304,3.30399990081787,,False,False,False,0,,,,0,0,-0.0107311718165874,0.0107311718165874,-0.514800637029111,True,MAN,,0,Cover-3,Zone
2022092900,1063,(12:16) J.Burrow pass incomplete deep right to D.Asiasi.,2,1,10,CIN,MIA,MIA,33,12:16,7,3,N,77,0.758415494114161,0.241584505885839,3.89189373131376,SINGLEBACK,3x1,5.0,I,24.0,96.38,15.08,True,TRADITIONAL,4.59999990463257,INSIDE_BOX,2.569,2.56900000572205,,False,False,False,0,,,,0,0,-0.0005207024514675,0.0005207024514675,-0.403823201195337,True,UNDEFINED,,0,Cover-3,Zone
2022092507,281,(9:41) (Shotgun) R.Tannehill pass short middle to R.Woods to LV 11 for 16 yards (A.Robertson).,1,2,12,TEN,LV,LV,27,09:41,0,0,N,83,0.639799363911152,0.360200636088848,3.67501565697603,SHOTGUN,2x2,2.0,C,6.0,87.91,31.69,True,TRADITIONAL,0.239999994635582,INSIDE_BOX,1.702,1.70200002193451,,False,False,False,0,,,,16,16,0.0256836377084255,-0.0256836377084255,1.470731763402,True,POWER,,1,Cover-1,Man
2022101610,3112,(1:22) J.Allen pass short left to R.Gilliam to BUF 47 for 11 yards (N.Bolton).,3,1,10,BUF,KC,BUF,36,01:22,17,17,N,46,0.375426635146141,0.624573364853859,2.26944726984948,I_FORM,2x1,6.0,C,4.0,49.24,48.1,True,TRADITIONAL,7.69999980926514,INSIDE_BOX,3.47,3.47000002861023,,False,False,False,0,,,,11,11,-0.0077410116791725,0.0077410116791725,0.609164446010254,True,UNDEFINED,,0,Cover-2,Zone
2022091100,3028,(12:55) (Shotgun) M.Mariota pass incomplete short left to A.Firkser.,4,2,9,ATL,NO,NO,9,12:55,23,10,N,19,0.96569262072444,0.0343073792755604,4.65007699263515,SHOTGUN,3x1,6.0,I,4.0,15.14,19.19,False,TRADITIONAL,2.02999997138977,INSIDE_BOX,2.469,2.46900010108948,,False,False,False,0,,,,0,0,-0.0102982372045517,0.0102982372045517,-0.825791636889335,True,,,0,Red Zone,Other
2022091106,3475,(1:11) T.Tagovailoa pass incomplete short left to T.Sherfield.,4,2,2,MIA,NE,NE,16,01:11,20,7,N,94,0.997519619297236,0.0024803807027638,4.6760928684962,I_FORM,2x1,0.0,I,15.0,108.85,36.23,True,SCRAMBLE_ROLLOUT_LEFT,6.36999988555908,OUTSIDE_LEFT,4.839,2.59999990463257,,False,False,False,0,,,,0,0,0.0004782721516676,-0.0004782721516676,-0.769494703388773,True,POWER,,0,Quarters,Zone
2022101610,1897,"(2:06) (Shotgun) P.Mahomes pass short left to I.Pacheco to KC 46 for 12 yards (D.Hamlin, T.Edmunds).",2,1,10,KC,BUF,KC,34,02:06,7,3,N,76,0.6535674482584,0.3464325517416,1.73998671153095,SHOTGUN,2x2,28.0,C,-4.0,80.92,23.32,False,TRADITIONAL,3.88000011444092,INSIDE_BOX,2.069,2.06900000572205,,False,False,False,0,,,,12,12,0.0183750689029694,-0.0183750689029694,0.425003239186481,True,,,0,Cover-2,Zone
2022102301,320,(10:59) (Shotgun) T.Brady pass short right to M.Evans to TB 31 for 4 yards (S.Thompson).,1,1,10,TB,CAR,TB,27,10:59,0,0,N,37,0.179140474647284,0.820859525352716,1.39670967683196,EMPTY,3x2,14.0,C,4.0,40.52,20.54,False,TRADITIONAL,1.97000002861023,INSIDE_BOX,1.835,1.83500003814697,,False,False,False,0,,,,4,4,-0.001111976802349,0.001111976802349,-0.0833804137073457,True,,,0,Cover-3,Zone
2022110605,2543,"(4:33) (No Huddle, Shotgun) M.Jones pass incomplete deep left to T.Thornton.",3,2,4,NE,IND,IND,25,04:33,13,3,N,85,0.934454682283103,0.0655453177168965,4.3125246235868,SHOTGUN,3x1,25.0,I,25.0,107.91,51.28,True,TRADITIONAL,1.37999999523163,INSIDE_BOX,2.436,2.43600010871887,,False,False,False,0,,,,0,0,-0.0055974498391151,0.0055974498391151,-0.66545687627513,True,INSIDE ZONE,,1,Cover-3,Zone
2022103009,2911,(8:57) (Shotgun) T.Heinicke pass short left to A.Gibson to WAS 45 for -3 yards (Z.Franklin).,4,2,10,WAS,IND,WAS,48,08:57,16,7,N,62,0.844188835471869,0.155811164528131,2.17242888594046,SHOTGUN,2x1,5.0,C,-5.0,67.24,18.16,False,TRADITIONAL,5.23999977111816,INSIDE_BOX,2.302,2.30200004577637,,False,False,False,0,,,,-3,-3,0.0494603924453259,-0.0494603924453259,-1.68625920941122,True,,,0,Cover-3,Zone
2022100906,1625,"(2:59) G.Smith pass deep left to N.Fant ran ob at NO 28 for 32 yards (J.Evans). Pass 20, YAC 12",2,1,10,SEA,NO,SEA,40,02:59,17,10,N,70,0.770209446549416,0.229790553450584,1.90928081376478,SINGLEBACK,3x1,14.0,C,27.0,43.39,3.05,True,DESIGNED_ROLLOUT_LEFT,5.13000011444092,OUTSIDE_LEFT,3.804,2.70000004768372,,False,False,False,0,,,,32,32,-0.043860137462616,0.043860137462616,1.84331532556098,True,OUTSIDE ZONE,,0,Cover-1,Man
2022100200,1866,(:22) (Shotgun) K.Cousins pass incomplete short right [C.Jordan].,2,2,10,MIN,NO,NO,20,00:22,7,10,N,30,0.252991609275341,0.747008390724659,3.55032853083685,SHOTGUN,2x2,13.0,I,0.0,,,False,TRADITIONAL,3.89000010490417,INSIDE_BOX,4.204,4.2039999961853,,False,False,False,0,,,,0,0,0.0042816661298275,-0.0042816661298275,-0.614710202091374,True,,,0,Cover-3 Seam,Zone
2022091500,3090,(11:55) (Shotgun) J.Herbert pass short left to G.Everett to KC 29 for 7 yards (L.Sneed).,4,1,10,LAC,KC,KC,36,11:55,17,17,N,46,0.453152395784855,0.546847604215145,3.58892740530428,EMPTY,3x2,8.0,C,4.0,41.85,14.04,False,TRADITIONAL,2.17000007629395,INSIDE_BOX,3.37,3.36999988555908,,False,False,False,0,,,,7,7,-0.0191780924797058,0.0191780924797058,0.374674082966521,True,,,0,Cover-6 Right,Zone
2022110602,3021,(:19) (Shotgun) B.Allen pass short left to H.Hurst to CIN 47 for 13 yards (M.Hartsfield).,3,3,6,CIN,CAR,CIN,34,00:19,42,7,N,44,0.998941786354408,0.0010582136455923,0.387973618227988,SHOTGUN,3x1,8.0,C,11.0,54.25,47.71,False,TRADITIONAL,2.3199999332428,INSIDE_BOX,2.036,2.03600001335144,,False,False,False,0,,,,13,13,-1.23368226923048e-06,1.23368226923048e-06,2.16058128490113,True,,,0,Cover-1,Man
2022102307,4056,(1:06) (Shotgun) B.Rypien pass short left to K.Hinton to NYJ 49 for 14 yards (D.Reed) [J.Franklin-Myers]. NYJ-J.Franklin-Myers was injured during the play.,4,1,10,DEN,NYJ,DEN,37,01:06,9,16,N,47,0.0754070698283613,0.924592930171639,1.18449805461569,SHOTGUN,3x1,23.0,C,14.0,61.8,37.64,False,TRADITIONAL,2.88000011444092,INSIDE_BOX,3.838,3.83800005912781,,False,False,False,0,,,,14,14,0.0612097327442219,-0.0612097327442218,0.844711066805758,True,,,0,Cover-3,Zone
2022103003,3348,(10:44) T.Tagovailoa pass short middle to J.Waddle to DET 48 for 18 yards (J.Okudah).,4,2,12,MIA,DET,MIA,34,10:44,27,31,N,44,0.258850511163473,0.741149488836527,0.661486776778474,SINGLEBACK,3x1,8.0,C,14.0,57.79,23.75,True,DESIGNED_ROLLOUT_LEFT,5.30000019073486,INSIDE_BOX,2.669,2.66899991035461,,False,False,False,0,,,,18,18,-0.0817508883774281,0.0817508883774281,2.17448108096141,True,OUTSIDE ZONE,,0,2-Man,Man
2022100213,2440,(11:19) (Shotgun) T.Brady pass short right to C.Godwin to TB 35 for 10 yards (N.Bolton).,3,2,10,TB,KC,TB,25,11:19,17,31,N,85,0.121272314339876,0.878727685660124,0.780776631087065,SHOTGUN,3x1,15.0,C,7.0,79.25,30.73,False,TRADITIONAL,2.29999995231628,INSIDE_BOX,2.002,2.00200009346008,,False,False,False,0,,,,10,10,0.0079160518944263,-0.0079160518944263,1.01885402714834,True,,,0,Quarters,Zone
2022103005,2684,"(8:09) (No Huddle, Shotgun) K.Cousins pass incomplete short left to K.Osborn (B.Murphy) [B.Niemann].",3,2,5,MIN,ARI,MIN,41,08:09,14,17,N,69,0.540066190063953,0.459933809936047,2.10745745291933,SHOTGUN,2x2,23.0,I,4.0,62.62,6.35,False,TRADITIONAL,2.69000005722046,INSIDE_BOX,2.369,2.36899995803833,,False,False,False,0,,,,0,0,-0.0288240611553192,0.0288240611553192,-1.03328902064823,True,,,0,Cover-2,Zone
2022091101,184,(12:47) (Shotgun) J.Brissett pass short left to D.Peoples-Jones to CLV 48 for 2 yards (D.Jackson) [M.Ioannidis].,1,1,10,CLE,CAR,CLE,46,12:47,0,0,N,64,0.519740737974644,0.480259262025356,2.7787401850801,SHOTGUN,2x2,6.0,C,2.0,61.53,4.87,False,TRADITIONAL,1.92999994754791,INSIDE_BOX,2.069,2.06900000572205,,False,False,False,0,,,,2,2,-0.0019909292459487,0.0019909292459487,-0.390088359359652,True,,,0,Cover-1,Man
2022102304,303,(10:16) T.Lawrence pass short left to E.Engram to JAX 43 for 13 yards.,1,1,10,JAX,NYG,JAX,30,10:16,0,7,N,40,0.440168306231499,0.559831693768501,1.56190194562078,SINGLEBACK,2x2,7.0,C,13.0,52.07,48.54,True,TRADITIONAL,6.61999988555908,INSIDE_BOX,2.97,2.97000002861023,,False,False,False,0,,,,13,13,0.0248104557394981,-0.0248104557394981,0.972773109329864,True,UNDEFINED,,0,Quarters,Zone
2022102306,4159,(:06) (No Huddle) A.Rodgers spiked the ball to stop the clock.,4,1,10,GB,WAS,GB,46,00:06,23,21,N,56,0.925662316428497,0.0743376835715026,0.297938604722731,,,34.0,I,0.0,,,False,UNKNOWN,,,,,,False,,True,0,,,,0,0,-0.003957084310241,0.003957084310241,0.0333431978942826,True,,,0,,
2022100901,3516,(8:26) (Shotgun) K.Pickett pass incomplete short right to Z.Gentry (S.Neal).,4,1,10,PIT,BUF,PIT,20,08:26,38,3,N,90,0.999177729681833,0.0008222703181672,1.23192946263589,SHOTGUN,3x1,17.0,I,3.0,85.28,34.28,False,TRADITIONAL,1.47000002861023,INSIDE_BOX,2.302,2.30200004577637,,False,False,False,0,,,,0,0,-2.58637010119855e-06,2.58637010119855e-06,-0.49408119940199,True,,,0,Cover-2,Zone
2022103005,2756,(6:40) (Shotgun) K.Cousins pass short right to A.Thielen pushed ob at ARZ 7 for 18 yards (Z.Collins).,3,2,5,MIN,ARI,ARI,25,06:40,14,17,N,35,0.634528055787086,0.365471944212914,4.2487396687502,EMPTY,3x2,10.0,C,11.0,21.62,50.43,False,TRADITIONAL,3.71000003814697,INSIDE_BOX,3.103,3.1029999256134,,False,False,False,0,,,,18,18,0.0455060675740242,-0.0455060675740242,1.32713567453902,True,,,0,Quarters,Zone
2022091104,2906,(7:16) J.Goff pass incomplete deep right to K.Raymond [J.Sweat].,3,1,10,DET,PHI,PHI,39,07:16,14,31,N,71,0.0449299579486251,0.955070042051375,3.43507698783651,SINGLEBACK,3x1,9.0,I,19.0,91.06,19.43,True,TRADITIONAL,7.21999979019165,INSIDE_BOX,3.607,3.60700011253357,,False,False,False,0,,,,0,0,-0.0020364420488476,0.0020364420488476,-0.620527049992234,True,POWER,,0,Quarters,Zone
2022100203,2440,"(7:46) (Shotgun) K.Murray pass short left to Z.Ertz for 2 yards, TOUCHDOWN.",3,3,2,ARI,CAR,CAR,2,07:46,10,3,N,12,0.626843813806772,0.373156186193228,4.90077595307957,SHOTGUN,2x2,7.0,C,1.0,10.62,19.51,False,TRADITIONAL,4.28000020980835,INSIDE_BOX,2.602,2.60199999809265,,False,False,False,0,,,,2,2,-0.0661918334662914,0.0661918334662914,2.09922404692043,True,,,0,Cover-1,Man
2022092507,310,"(8:54) (Shotgun) R.Tannehill pass short middle to D.Henry to LV 5 for 6 yards (J.Brown, D.Deablo).",1,1,10,TEN,LV,LV,11,08:54,0,0,N,99,0.665483001619577,0.334516998380423,5.14574742037803,SHOTGUN,2x2,3.0,C,3.0,101.71,23.72,True,TRADITIONAL,2.55999994277954,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,6,6,-9.79341566562653e-05,9.79341566562653e-05,0.291840269346721,True,,,0,Red Zone,Other
2022102311,1092,(11:52) (Shotgun) K.Pickett pass incomplete short left to D.Johnson.,2,3,3,PIT,MIA,MIA,27,11:52,13,0,N,83,0.922410504892468,0.0775894951075315,3.58547216781881,SHOTGUN,2x2,5.0,I,2.0,85.36,52.22,False,TRADITIONAL,1.62999999523163,INSIDE_BOX,1.668,1.66799998283386,,False,False,False,0,,,,0,0,0.0075048487633466,-0.0075048487633466,-1.3179475691868,True,,,0,Cover-1,Man
2022092510,1728,(1:57) (Shotgun) K.Murray pass incomplete short left to J.Conner.,2,3,5,ARI,LA,LA,5,01:57,0,13,N,105,0.14776243083179,0.85223756916821,4.06386721477611,SHOTGUN,2x2,14.0,I,2.0,105.65,31.93,False,TRADITIONAL,2.73000001907349,INSIDE_BOX,2.169,2.16899991035461,,False,False,False,0,,,,0,0,-0.0148006901144981,0.0148006901144981,-1.1365679189912,True,,,0,Cover-3,Zone
2022101000,594,(4:20) (Shotgun) P.Mahomes pass incomplete short left to J.Smith-Schuster.,1,1,10,KC,LV,LV,23,04:20,0,7,N,33,0.533980889245868,0.466019110754132,4.32845094287768,SHOTGUN,2x2,8.0,I,-1.0,33.98,21.67,True,TRADITIONAL,1.0,INSIDE_BOX,2.202,2.20199990272522,,False,False,False,0,,,,0,0,-0.0129932928830385,0.0129932928830385,-0.343961834092624,True,INSIDE ZONE,,1,Quarters,Zone
2022100213,1784,"(1:39) (No Huddle, Shotgun) T.Brady pass incomplete deep middle to C.Godwin.",2,1,10,TB,KC,TB,35,01:39,10,28,N,75,0.0950672663748264,0.904932733625174,1.57103319629095,SHOTGUN,3x1,30.0,I,20.0,52.07,33.19,False,TRADITIONAL,3.42000007629395,INSIDE_BOX,2.573,2.57299995422363,,False,False,False,0,,,,0,0,-0.0039977952837944,0.0039977952837944,-0.402179833385162,True,,,0,2-Man,Man
2022101605,3778,"(2:10) (Shotgun) J.Burrow pass short left to J.Chase for 60 yards, TOUCHDOWN. Pass 10, YAC 50",4,1,10,CIN,NO,CIN,40,02:10,26,24,N,70,0.5110665820539,0.4889334179461,1.80285126005765,SHOTGUN,2x2,21.0,C,10.0,59.48,4.46,False,TRADITIONAL,2.07999992370605,INSIDE_BOX,2.202,2.20199990272522,,False,False,False,0,,,,60,60,-0.326630707457662,0.326630707457662,5.19714873994235,True,,,0,Cover-1,Man
2022092513,2113,(14:05) (Shotgun) R.Wilson pass incomplete short middle to J.Williams (F.Warner) [N.Bosa].,3,3,14,DEN,SF,DEN,21,14:05,3,7,N,31,0.316347748041153,0.683652251958847,-1.36297362856567,SHOTGUN,3x1,26.0,I,0.0,30.99,27.12,False,TRADITIONAL,2.9300000667572,INSIDE_BOX,2.703,2.70300006866455,,False,False,False,0,,,,0,0,-0.0404384508728981,0.0404384508728981,-1.16385202016681,True,,,0,Cover-3,Zone
2022091810,3298,"(12:42) R.Wilson pass deep right to E.Saubert for 22 yards, TOUCHDOWN.",4,1,10,DEN,HOU,HOU,22,12:42,6,9,N,88,0.714692730456591,0.285307269543409,4.32390731584746,SINGLEBACK,2x2,3.0,C,22.0,110.33,12.56,True,TRADITIONAL,4.92000007629395,INSIDE_BOX,2.336,2.33599996566772,,False,False,False,0,,,,22,22,0.0871081687510014,-0.0871081687510014,2.67609268415254,True,UNDEFINED,,0,Cover-1,Man
2022100912,1570,(4:16) (Shotgun) C.Rush pass short middle to C.Lamb to DAL 33 for 13 yards (B.Wagner).,2,3,25,DAL,LA,DAL,20,04:16,10,16,N,90,0.441493384540081,0.558506615459919,-0.732640016824007,SHOTGUN,2x2,8.0,C,2.0,88.04,26.41,False,TRADITIONAL,3.07999992370605,INSIDE_BOX,2.069,2.06900000572205,,False,False,False,0,,,,13,13,0.0159100256860256,-0.0159100256860256,-0.46646118699573,True,,,0,Cover-3,Zone
2022091109,611,"(5:52) T.Lawrence pass incomplete short right [B.St-Juste]. PENALTY on JAX-T.Lawrence, Intentional Grounding, 10 yards, enforced at JAX 37.",1,1,10,JAX,WAS,JAX,37,05:52,7,3,N,73,0.62746562063694,0.37253437936306,2.1166385198012,SINGLEBACK,3x1,8.0,I,0.0,,,True,DESIGNED_ROLLOUT_RIGHT,10.539999961853,INSIDE_BOX,2.669,2.66899991035461,,False,True,False,0,,,-10.0,0,-10,0.0266099758446217,-0.0266099758446217,-1.51275749597698,True,OUTSIDE ZONE,,0,Cover-3,Zone
2022091100,233,"(10:54) (Shotgun) M.Mariota pass incomplete deep right to D.London. Penalty on ATL-D.Dalman, Ineligible Downfield Pass, declined.",1,3,5,ATL,NO,NO,35,10:54,0,0,N,75,0.351503405719995,0.648496594280005,2.93937138724141,SHOTGUN,3x1,8.0,I,18.0,92.34,-1.62,True,SCRAMBLE,0.850000023841858,OUTSIDE_RIGHT,7.308,5.30000019073486,,False,False,False,0,,,0.0,0,0,-0.025991328060627,0.025991328060627,-1.43725385051221,True,OUTSIDE ZONE,,0,Quarters,Zone
2022101607,2167,(14:07) (Shotgun) K.Pickett pass incomplete short right.,3,2,5,PIT,TB,TB,7,14:07,10,9,N,103,0.596211466938257,0.403788533061743,5.27566038828809,SHOTGUN,2x1,0.0,I,4.0,,,True,TRADITIONAL,3.09999990463257,INSIDE_BOX,2.936,2.93600010871887,,False,False,False,0,,,,0,0,-0.0211995169520378,0.0211995169520378,-0.910802806727588,True,TRICK,,0,Cover-3,Zone
2022103003,985,(:43) (Shotgun) J.Goff pass short left to A.St. Brown to DET 31 for 6 yards (E.Roberts).,1,2,10,DET,MIA,DET,25,00:43,14,7,N,35,0.671220984309912,0.328779015690088,0.50052092410624,SHOTGUN,2x2,15.0,C,5.0,40.03,39.89,False,TRADITIONAL,2.9300000667572,INSIDE_BOX,2.035,2.03500008583069,,False,True,False,0,,,,6,6,-0.0101576186716557,0.0101576186716557,-0.39682579995133,True,,,0,Cover-3,Zone
2022100213,2947,"(2:32) T.Brady pass short middle to R.White to KC 23 for 9 yards (L.Sneed, B.Cook) [T.Wharton].",3,1,10,TB,KC,KC,32,02:32,17,38,N,42,0.0429185209795833,0.957081479020417,4.09311445581261,SINGLEBACK,3x1,10.0,C,2.0,39.8,30.41,True,TRADITIONAL,6.48999977111816,INSIDE_BOX,2.936,2.93600010871887,,False,False,False,0,,,,9,9,0.0050586760044097,-0.0050586760044097,0.68525681225583,True,UNDEFINED,,0,Cover-2,Zone
2022091900,2972,"(5:27) (Shotgun) R.Tannehill pass short right to R.Woods to TEN 41 for 12 yards (M.Hyde, K.Elam). BUF-M.Hyde was injured during the play. He is Out.  M.Hyde assisted off.",3,1,10,TEN,BUF,TEN,29,05:27,34,7,N,39,0.997659858316183,0.0023401416838169,1.53437871439382,SHOTGUN,3x1,8.0,C,5.0,43.4,16.08,True,TRADITIONAL,0.0199999995529652,INSIDE_BOX,1.702,1.70200002193451,,False,False,False,0,,,,12,12,-7.10531021468341e-05,7.10531021468341e-05,0.813896909588948,True,INSIDE ZONE,,1,Quarters,Zone
2022091811,4297,(7:40) (Shotgun) K.Murray pass short middle to M.Brown to LV 43 for 8 yards (D.Deablo).,5,1,15,ARI,LV,ARI,49,07:40,23,23,N,61,0.428620874341554,0.571379125658446,2.07104070892092,SHOTGUN,2x2,6.0,C,5.0,56.07,19.92,True,TRADITIONAL,0.540000021457672,INSIDE_BOX,1.745,1.74500000476837,,False,False,False,0,,,,8,8,-0.0370793173911456,0.0370793173911456,0.463504089857452,True,OUTSIDE ZONE,,1,Cover-3,Zone
2022092505,420,(8:33) (Shotgun) L.Jackson pass short left to M.Andrews pushed ob at NE 36 for 17 yards (J.Bentley).,1,2,7,BAL,NE,BAL,47,08:33,0,0,N,57,0.513999532908201,0.486000467091799,2.36464187735692,SHOTGUN,2x2,3.0,C,1.0,56.97,46.11,True,TRADITIONAL,0.980000019073486,INSIDE_BOX,2.02,2.01999998092651,,False,False,False,0,,,,17,17,-0.0418320782482624,0.0418320782482624,1.50026739714667,True,INSIDE ZONE,,1,Cover-3,Zone
2022102301,2256,(6:11) (Shotgun) P.Walker pass short right to C.Hubbard to CAR 32 for 7 yards (L.David).,3,3,10,CAR,TB,CAR,25,06:11,7,0,N,85,0.497091084718704,0.502908915281296,-0.0516750081442297,SHOTGUN,3x1,5.0,C,-4.0,88.82,29.9,False,TRADITIONAL,5.69999980926514,INSIDE_BOX,2.236,2.23600006103516,,False,False,False,0,,,,7,7,-0.0346661992371082,0.0346661992371082,-0.909008472692221,True,,,0,Cover 6-Left,Zone
2022102307,4083,(:53) (Shotgun) B.Rypien pass incomplete short left to M.Gordon.,4,1,10,DEN,NYJ,NYJ,49,00:53,9,16,N,61,0.136616802572583,0.863383197427417,2.02920912142145,EMPTY,3x2,17.0,I,4.0,65.39,53.38,False,TRADITIONAL,4.71000003814697,INSIDE_BOX,3.07,3.0699999332428,,False,False,False,0,,,,0,0,-0.033027839831387,0.033027839831387,-0.30007764644688,True,,,0,Cover 6-Left,Zone
2022091809,1739,(:51) (Shotgun) C.Rush pass short middle to C.Lamb to CIN 46 for 3 yards (C.Awuzie).,2,1,10,DAL,CIN,CIN,49,00:51,14,3,N,61,0.823956269770861,0.176043730229139,2.40256955759833,EMPTY,3x2,11.0,C,2.0,62.76,21.15,False,TRADITIONAL,2.99000000953674,INSIDE_BOX,1.968,1.96800005435944,,False,False,False,0,,,,3,3,-0.0123594999313354,0.0123594999313354,-0.506400550715625,True,,,0,Cover-1,Man
2022110610,2490,(9:46) (Shotgun) P.Mahomes pass incomplete short right to J.Smith-Schuster (K.Fulton).,3,1,10,KC,TEN,KC,21,09:46,9,17,N,89,0.519525524228811,0.480474475771189,0.96487049292773,SHOTGUN,2x2,9.0,I,15.0,73.71,39.88,True,TRADITIONAL,3.34999990463257,INSIDE_BOX,3.47,3.47000002861023,,False,False,False,0,,,,0,0,-0.0309712663292885,0.0309712663292885,-0.654185780324042,True,UNDEFINED,,0,Quarters,Zone
